"Country","Country_code","Year","Sex","Age_group","Obesity_prevalence","Lower_CI","Upper_CI","Source","Age_group_label","Obesity_burden_quartile"
"Belarus","BLR",1998,"Female","Y5T9",4.4826467,0.6489492,12.812363,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Belarus","BLR",1998,"Male","Y10T19",3.4782529,0.69013461,8.8070452,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",1998,"Male","Y5T19",4.6045646,0.92539201,11.448481,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",1998,"Male","Y5T9",7.2806761,1.2326976,19.06499,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",1998,"Total","Y10T19",2.677164,0.88939322,5.770709,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",1998,"Total","Y5T19",3.6290225,1.2215386,7.5645112,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",1998,"Total","Y5T9",5.8964781,1.7683033,12.603134,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",1999,"Female","Y10T19",1.9226849,0.3687883,5.1790603,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",1999,"Female","Y5T19",2.6813203,0.50861211,6.9887571,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",1999,"Female","Y5T9",4.6205487,0.68810903,13.012394,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Belarus","BLR",1999,"Male","Y10T19",3.6117706,0.73583778,9.0840012,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",1999,"Male","Y5T19",4.7214594,0.97030289,11.606241,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",1999,"Male","Y5T9",7.5475894,1.301469,19.662094,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",1999,"Total","Y10T19",2.7746977,0.9387332,5.9199028,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",1999,"Total","Y5T19",3.7109427,1.2761389,7.6816909,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",1999,"Total","Y5T9",6.0997177,1.853401,13.005354,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2000,"Female","Y10T19",1.9858027,0.39076074,5.2271489,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2000,"Female","Y5T19",2.7338315,0.53596846,7.0141062,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",2000,"Female","Y5T9",4.7701016,0.72525898,13.302849,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Belarus","BLR",2000,"Male","Y10T19",3.7487581,0.77954768,9.3308881,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2000,"Male","Y5T19",4.8481371,1.0137749,11.831339,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2000,"Male","Y5T9",7.8325398,1.4027327,20.072928,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2000,"Total","Y10T19",2.8759392,1.0015049,6.0452629,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2000,"Total","Y5T19",3.8017638,1.3369566,7.8013591,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",2000,"Total","Y5T9",6.3184895,1.9483,13.392967,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2001,"Female","Y10T19",2.0501591,0.41453056,5.278286,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2001,"Female","Y5T19",2.79397,0.56437631,6.9776289,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",2001,"Female","Y5T9",4.9313653,0.78152549,13.613425,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Belarus","BLR",2001,"Male","Y10T19",3.8819831,0.83028302,9.6236616,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2001,"Male","Y5T19",4.9825519,1.0793336,11.962107,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2001,"Male","Y5T9",8.1389576,1.5273429,20.541748,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2001,"Total","Y10T19",2.9762123,1.0532498,6.2185537,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2001,"Total","Y5T19",3.9006528,1.3797396,7.9355337,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",2001,"Total","Y5T9",6.5544821,2.0750267,13.714902,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2002,"Female","Y10T19",2.1181872,0.44449517,5.3954937,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2002,"Female","Y5T19",2.8633095,0.5947446,7.1196713,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",2002,"Female","Y5T9",5.1033396,0.82803685,13.860819,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Belarus","BLR",2002,"Male","Y10T19",4.0207345,0.8890871,9.7459421,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2002,"Male","Y5T19",5.1323526,1.1542217,12.128463,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2002,"Male","Y5T9",8.4682375,1.6198715,21.049707,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2002,"Total","Y10T19",3.0812876,1.1162845,6.314759,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2002,"Total","Y5T19",4.0121876,1.4491904,8.1183098,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2002,"Total","Y5T9",6.808199,2.2083001,14.081118,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2003,"Female","Y10T19",2.1923676,0.46551279,5.5157736,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2003,"Female","Y5T19",2.9495861,0.63685188,7.2609715,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",2003,"Female","Y5T9",5.2846245,0.87541286,14.187509,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Belarus","BLR",2003,"Male","Y10T19",4.1752897,0.97071715,9.9725559,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2003,"Male","Y5T19",5.3145636,1.2366424,12.455489,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2003,"Male","Y5T9",8.8205993,1.7261548,21.665558,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2003,"Total","Y10T19",3.1975955,1.1810762,6.507659,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2003,"Total","Y5T19",4.1487891,1.5316113,8.2378879,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2003,"Total","Y5T9",7.0789605,2.3739176,14.429401,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2004,"Female","Y10T19",2.268414,0.49969396,5.67935,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2004,"Female","Y5T19",3.0544441,0.6707937,7.4102238,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",2004,"Female","Y5T9",5.4697957,0.96261743,14.575097,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Belarus","BLR",2004,"Male","Y10T19",4.3420952,1.0562956,10.177795,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2004,"Male","Y5T19",5.5347994,1.3430882,12.791844,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2004,"Male","Y5T9",9.1952026,1.8932147,22.272797,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2004,"Total","Y10T19",3.3212367,1.2559685,6.6243127,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2004,"Total","Y5T19",4.3139294,1.634193,8.3956376,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2004,"Total","Y5T9",7.3623799,2.4928439,14.787623,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2005,"Female","Y10T19",2.3484211,0.53608925,5.7733431,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2005,"Female","Y5T19",3.1788461,0.73404289,7.6421142,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",2005,"Female","Y5T9",5.65864,1.0293681,14.781949,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Moderate"
"Belarus","BLR",2005,"Male","Y10T19",4.52681,1.1316695,10.397325,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2005,"Male","Y5T19",5.7960916,1.4525335,13.112621,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2005,"Male","Y5T9",9.5873401,2.0383524,22.667691,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2005,"Total","Y10T19",3.4559526,1.3309602,6.8176448,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2005,"Total","Y5T19",4.5094587,1.7540269,8.614473,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2005,"Total","Y5T9",7.6558143,2.6483895,15.259604,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2006,"Female","Y10T19",2.4336452,0.57594897,5.8795054,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2006,"Female","Y5T19",3.3220697,0.79054823,7.9215743,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",2006,"Female","Y5T9",5.8471248,1.102916,15.128362,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2006,"Male","Y10T19",4.7360718,1.2426576,10.575839,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2006,"Male","Y5T19",6.1037775,1.6063262,13.512723,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Belarus","BLR",2006,"Male","Y5T9",9.9931382,2.2404015,23.133552,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2006,"Total","Y10T19",3.6054429,1.4303143,6.9957532,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2006,"Total","Y5T19",4.7376949,1.8897997,8.9054666,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2006,"Total","Y5T9",7.9566367,2.7893929,15.567423,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2007,"Female","Y10T19",2.5239097,0.6127215,6.0059711,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2007,"Female","Y5T19",3.4795836,0.85249953,8.237572,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",2007,"Female","Y5T9",6.0371071,1.1555948,15.435232,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2007,"Male","Y10T19",4.9627777,1.3625779,10.882672,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2007,"Male","Y5T19",6.4410456,1.8280597,13.910483,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Belarus","BLR",2007,"Male","Y5T9",10.400082,2.4485007,23.722725,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2007,"Total","Y10T19",3.7660658,1.5302214,7.1593791,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2007,"Total","Y5T19",4.9877543,2.048132,9.2694208,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2007,"Total","Y5T9",8.2584232,2.9693348,15.930144,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2008,"Female","Y10T19",2.618579,0.65800804,6.1677102,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2008,"Female","Y5T19",3.6417525,0.90237213,8.5310869,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",2008,"Female","Y5T9",6.223138,1.223119,15.840171,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2008,"Male","Y10T19",5.205182,1.500601,11.092826,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2008,"Male","Y5T19",6.7905366,2.0008981,14.312091,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Belarus","BLR",2008,"Male","Y5T9",10.796333,2.6764838,24.217665,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2008,"Total","Y10T19",3.9365444,1.6551763,7.3564485,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2008,"Total","Y5T19",5.2458305,2.2138193,9.5904469,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2008,"Total","Y5T9",8.551608,3.1495426,16.243027,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2009,"Female","Y10T19",2.7215334,0.70665623,6.3627511,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2009,"Female","Y5T19",3.8065489,0.97077889,8.8452391,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Low"
"Belarus","BLR",2009,"Female","Y5T9",6.4041764,1.2577344,16.139525,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2009,"Male","Y10T19",5.4663233,1.6988458,11.475204,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2009,"Male","Y5T19",7.1446083,2.1729199,14.71194,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Belarus","BLR",2009,"Male","Y5T9",11.172578,2.8827995,24.728245,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2009,"Total","Y10T19",4.1204367,1.7927308,7.5313427,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2009,"Total","Y5T19",5.5072058,2.3706805,9.9050753,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2009,"Total","Y5T9",8.8314667,3.3161893,16.515869,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2010,"Female","Y10T19",2.830871,0.74828779,6.5434441,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2010,"Female","Y5T19",3.9721187,1.0392643,9.1803379,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2010,"Female","Y5T9",6.5809816,1.3071147,16.504842,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2010,"Male","Y10T19",5.735464,1.8798927,11.812511,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2010,"Male","Y5T19",7.4929699,2.3861801,15.15498,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Belarus","BLR",2010,"Male","Y5T9",11.52216,3.0690487,24.920365,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2010,"Total","Y10T19",4.3111805,1.9332167,7.7416688,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2010,"Total","Y5T19",5.7657305,2.5440345,10.263293,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2010,"Total","Y5T9",9.0956718,3.4817815,16.844703,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2011,"Female","Y10T19",2.9429775,0.79653179,6.674511,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2011,"Female","Y5T19",4.1386146,1.1079127,9.5325097,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2011,"Female","Y5T9",6.7517169,1.3675462,16.785686,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2011,"Male","Y10T19",6.0010012,2.0517308,12.153192,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Belarus","BLR",2011,"Male","Y5T19",7.8296468,2.6156683,15.584388,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Belarus","BLR",2011,"Male","Y5T9",11.838357,3.2077692,25.061744,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2011,"Total","Y10T19",4.5016557,2.082951,7.951092,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2011,"Total","Y5T19",6.0190603,2.6990568,10.566192,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Belarus","BLR",2011,"Total","Y5T9",9.3405262,3.6531139,17.200805,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2012,"Female","Y10T19",3.0536821,0.84246341,6.904161,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2012,"Female","Y5T19",4.3108433,1.1508821,9.8857991,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2012,"Female","Y5T9",6.9152445,1.4086885,17.215773,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2012,"Male","Y10T19",6.2451944,2.2223465,12.391222,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Belarus","BLR",2012,"Male","Y5T19",8.1523582,2.7898397,16.041023,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Belarus","BLR",2012,"Male","Y5T9",12.117554,3.4270793,25.341827,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2012,"Total","Y10T19",4.6811961,2.2310603,8.164952,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2012,"Total","Y5T19",6.2687054,2.8844418,10.94143,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Belarus","BLR",2012,"Total","Y5T9",9.5634967,3.8336102,17.532673,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2013,"Female","Y10T19",3.1598929,0.88637155,7.0549645,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Low"
"Belarus","BLR",2013,"Female","Y5T19",4.4839777,1.2116577,10.18069,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","Moderate"
"Belarus","BLR",2013,"Female","Y5T9",7.0759423,1.4681843,17.562115,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","High"
"Belarus","BLR",2013,"Male","Y10T19",6.4538546,2.4058623,12.625419,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","High"
"Belarus","BLR",2013,"Male","Y5T19",8.4479563,2.9621122,16.495113,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Belarus","BLR",2013,"Male","Y5T9",12.364795,3.5408258,25.429818,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
"Belarus","BLR",2013,"Total","Y10T19",4.8403118,2.3748185,8.3186373,"https://data.who.int/indicators/i/C6262EC/EF93DDB","10–19 years","Moderate"
"Belarus","BLR",2013,"Total","Y5T19",6.5050706,3.057497,11.257173,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–19 years","High"
"Belarus","BLR",2013,"Total","Y5T9",9.7695693,3.9866176,17.810418,"https://data.who.int/indicators/i/C6262EC/EF93DDB","5–9 years","Very high"
